ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,148445,M1A5D1,30,30,,10970158,77,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,148447,M26F2B1,30,30,,10970158,78,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,10,2.01506E+13,RDHL,148467,M1F7B1,30,30,,10970158,80,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,149448,M52B1B1,30,30,,10970158,88,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,3,2.01506E+13,RDHL,149454,M23A3A1,30,30,,10970158,89,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,2,2.01506E+13,RDHL,149468,M45E1A1,30,30,,10970158,90,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,2,2.01506E+13,RDHL,149469,M24G2C1,30,30,,10970158,91,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,149630,M25E3E1,30,30,,10970158,93,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,2,2.01506E+13,RDHL,149921,M25B3C1,30,30,,10970158,94,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,2,2.01506E+13,RDHL,150298,M49D1D1,30,30,,10970158,95,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,150388,M2C3C1,30,30,,10970158,96,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,3,2.01506E+13,RDHL,150394,M25B1D1,30,30,,10970158,97,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,150465,M25E3B1,30,30,,10970158,98,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,1,2.01506E+13,RDHL,150651,M1C8D1,30,30,,10970158,99,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,5,2.01506E+13,RDHL,151431,M24E2A1,30,30,,10970158,102,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
ITL,E,Allocate,+,0,+,5,2.01506E+13,RDHL,151432,M24D1E1,30,30,,10970158,103,,,,,,Allocdae,,Automatic,950,,,,RDHL,,,,,,,M,Y,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,Europe/London,,,0,,,0,0,,2.01506E+13,0,,N,N,N,,,,,,,,,,,,,,Y,,,30,0,,,,N,,,EACHES,,N,0,0,,,,,,,N,,0,,0,,0,0
